Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00   19897/19897       std::reverse_iterator<std::_List_iterator<Point*> > std::next<std::reverse_iterator<std::_List_iterator<Point*> > >(std::reverse_iterator<std::_List_iterator<Point*> >, std::iterator_traits<std::reverse_iterator<std::_List_iterator<Point*> > >::difference_type) [65]
[66]     0.0    0.00    0.00   19897         void std::advance<std::reverse_iterator<std::_List_iterator<Point*> >, long>(std::reverse_iterator<std::_List_iterator<Point*> >&, long) [66]
                0.00    0.00   19897/19897       std::iterator_traits<std::reverse_iterator<std::_List_iterator<Point*> > >::iterator_category std::__iterator_category<std::reverse_iterator<std::_List_iterator<Point*> > >(std::reverse_iterator<std::_List_iterator<Point*> > const&) [64]
                0.00    0.00   19897/19897       void std::__advance<std::reverse_iterator<std::_List_iterator<Point*> >, long>(std::reverse_iterator<std::_List_iterator<Point*> >&, long, std::bidirectional_iterator_tag) [67]
-----------------------------------------------
                0.00    0.00   19897/19897       void std::advance<std::reverse_iterator<std::_List_iterator<Point*> >, long>(std::reverse_iterator<std::_List_iterator<Point*> >&, long) [66]
[67]     0.0    0.00    0.00   19897         void std::__advance<std::reverse_iterator<std::_List_iterator<Point*> >, long>(std::reverse_iterator<std::_List_iterator<Point*> >&, long, std::bidirectional_iterator_tag) [67]
                0.00    0.00   19897/19897       std::reverse_iterator<std::_List_iterator<Point*> >::operator++() [62]
-----------------------------------------------
                0.00    0.00       1/10009       void std::advance<std::_List_iterator<Point*>, long>(std::_List_iterator<Point*>&, long) [130]
                0.00    0.00   10008/10009       std::iterator_traits<std::_List_iterator<Point*> >::difference_type std::distance<std::_List_iterator<Point*> >(std::_List_iterator<Point*>, std::_List_iterator<Point*>) [76]
[68]     0.0    0.00    0.00   10009         std::iterator_traits<std::_List_iterator<Point*> >::iterator_category std::__iterator_category<std::_List_iterator<Point*> >(std::_List_iterator<Point*> const&) [68]
-----------------------------------------------
                0.00    0.00   10008/10008       long std::__distance<Point*>(std::_List_const_iterator<Point*>, std::_List_const_iterator<Point*>, std::input_iterator_tag) [75]
[69]     0.0    0.00    0.00   10008         std::_List_const_iterator<Point*>::operator++() [69]
-----------------------------------------------
                0.00    0.00   10008/10008       void std::__cxx11::list<Point*, std::allocator<Point*> >::merge<convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}>(std::__cxx11::list<Point*, std::allocator<Point*> >&&, convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}) [72]
[70]     0.0    0.00    0.00   10008         std::__cxx11::list<Point*, std::allocator<Point*> >::_Finalize_merge::_Finalize_merge(std::__cxx11::list<Point*, std::allocator<Point*> >&, std::__cxx11::list<Point*, std::allocator<Point*> >&, std::_List_iterator<Point*> const&) [70]
-----------------------------------------------
                0.00    0.00   10008/10008       void std::__cxx11::list<Point*, std::allocator<Point*> >::merge<convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}>(std::__cxx11::list<Point*, std::allocator<Point*> >&&, convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}) [72]
[71]     0.0    0.00    0.00   10008         std::__cxx11::list<Point*, std::allocator<Point*> >::_Finalize_merge::~_Finalize_merge() [71]
                0.00    0.00   10008/89828       std::__cxx11::list<Point*, std::allocator<Point*> >::end() [21]
                0.00    0.00   10008/10008       std::iterator_traits<std::_List_iterator<Point*> >::difference_type std::distance<std::_List_iterator<Point*> >(std::_List_iterator<Point*>, std::_List_iterator<Point*>) [76]
                0.00    0.00   10008/69996       std::__cxx11::_List_base<Point*, std::allocator<Point*> >::_M_get_size() const [23]
                0.00    0.00   10008/40008       std::__cxx11::_List_base<Point*, std::allocator<Point*> >::_M_inc_size(unsigned long) [28]
                0.00    0.00   10008/50000       std::__cxx11::_List_base<Point*, std::allocator<Point*> >::_M_set_size(unsigned long) [26]
-----------------------------------------------
                0.00    0.00   10008/10008       void std::__cxx11::list<Point*, std::allocator<Point*> >::merge<convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}>(std::__cxx11::list<Point*, std::allocator<Point*> >&, convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}) [73]
[72]     0.0    0.00    0.00   10008         void std::__cxx11::list<Point*, std::allocator<Point*> >::merge<convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}>(std::__cxx11::list<Point*, std::allocator<Point*> >&&, convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}) [72]
                0.00    0.00  272072/302080      std::operator!=(std::_List_iterator<Point*> const&, std::_List_iterator<Point*> const&) [14]
                0.00    0.00  247130/326935      std::_List_iterator<Point*>::operator*() const [13]
                0.00    0.00  123565/123565      convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}::operator()(Point*, Point*) const [19]
                0.00    0.00  123565/163576      std::_List_iterator<Point*>::operator++() [17]
                0.00    0.00   63116/73116       std::__cxx11::list<Point*, std::allocator<Point*> >::_M_transfer(std::_List_iterator<Point*>, std::_List_iterator<Point*>, std::_List_iterator<Point*>) [22]
                0.00    0.00   20016/40021       std::__cxx11::list<Point*, std::allocator<Point*> >::begin() [27]
                0.00    0.00   20016/89828       std::__cxx11::list<Point*, std::allocator<Point*> >::end() [21]
                0.00    0.00   10008/20008       std::__cxx11::list<Point*, std::allocator<Point*> >* std::__addressof<std::__cxx11::list<Point*, std::allocator<Point*> > >(std::__cxx11::list<Point*, std::allocator<Point*> >&) [36]
                0.00    0.00   10008/20008       std::__cxx11::list<Point*, std::allocator<Point*> >::_M_check_equal_allocators(std::__cxx11::list<Point*, std::allocator<Point*> >&) [35]
                0.00    0.00   10008/10008       std::__cxx11::list<Point*, std::allocator<Point*> >::_Finalize_merge::_Finalize_merge(std::__cxx11::list<Point*, std::allocator<Point*> >&, std::__cxx11::list<Point*, std::allocator<Point*> >&, std::_List_iterator<Point*> const&) [70]
                0.00    0.00   10008/10008       std::__cxx11::list<Point*, std::allocator<Point*> >::_Finalize_merge::~_Finalize_merge() [71]
-----------------------------------------------
                0.00    0.00   10008/10008       void std::__cxx11::list<Point*, std::allocator<Point*> >::sort<convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}>(convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}) [122]
[73]     0.0    0.00    0.00   10008         void std::__cxx11::list<Point*, std::allocator<Point*> >::merge<convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}>(std::__cxx11::list<Point*, std::allocator<Point*> >&, convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}) [73]
                0.00    0.00   10008/20008       std::remove_reference<std::__cxx11::list<Point*, std::allocator<Point*> >&>::type&& std::move<std::__cxx11::list<Point*, std::allocator<Point*> >&>(std::__cxx11::list<Point*, std::allocator<Point*> >&) [37]
                0.00    0.00   10008/10008       void std::__cxx11::list<Point*, std::allocator<Point*> >::merge<convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}>(std::__cxx11::list<Point*, std::allocator<Point*> >&&, convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}) [72]
-----------------------------------------------
                0.00    0.00   10008/10008       std::iterator_traits<std::_List_iterator<Point*> >::difference_type std::distance<std::_List_iterator<Point*> >(std::_List_iterator<Point*>, std::_List_iterator<Point*>) [76]
[74]     0.0    0.00    0.00   10008         long std::__distance<Point*>(std::_List_iterator<Point*>, std::_List_iterator<Point*>, std::input_iterator_tag) [74]
                0.00    0.00   20016/50016       std::_List_const_iterator<Point*>::_List_const_iterator(std::_List_iterator<Point*> const&) [25]
                0.00    0.00   10008/10008       long std::__distance<Point*>(std::_List_const_iterator<Point*>, std::_List_const_iterator<Point*>, std::input_iterator_tag) [75]
-----------------------------------------------
                0.00    0.00   10008/10008       long std::__distance<Point*>(std::_List_iterator<Point*>, std::_List_iterator<Point*>, std::input_iterator_tag) [74]
[75]     0.0    0.00    0.00   10008         long std::__distance<Point*>(std::_List_const_iterator<Point*>, std::_List_const_iterator<Point*>, std::input_iterator_tag) [75]
                0.00    0.00   10008/10008       std::_List_const_iterator<Point*>::operator++() [69]
                0.00    0.00   10008/30008       std::operator==(std::_List_const_iterator<Point*> const&, std::_List_const_iterator<Point*> const&) [31]
                0.00    0.00   10008/10008       std::operator!=(std::_List_const_iterator<Point*> const&, std::_List_const_iterator<Point*> const&) [77]
-----------------------------------------------
                0.00    0.00   10008/10008       std::__cxx11::list<Point*, std::allocator<Point*> >::_Finalize_merge::~_Finalize_merge() [71]
[76]     0.0    0.00    0.00   10008         std::iterator_traits<std::_List_iterator<Point*> >::difference_type std::distance<std::_List_iterator<Point*> >(std::_List_iterator<Point*>, std::_List_iterator<Point*>) [76]
                0.00    0.00   10008/10009       std::iterator_traits<std::_List_iterator<Point*> >::iterator_category std::__iterator_category<std::_List_iterator<Point*> >(std::_List_iterator<Point*> const&) [68]
                0.00    0.00   10008/10008       long std::__distance<Point*>(std::_List_iterator<Point*>, std::_List_iterator<Point*>, std::input_iterator_tag) [74]
-----------------------------------------------
                0.00    0.00   10008/10008       long std::__distance<Point*>(std::_List_const_iterator<Point*>, std::_List_const_iterator<Point*>, std::input_iterator_tag) [75]
[77]     0.0    0.00    0.00   10008         std::operator!=(std::_List_const_iterator<Point*> const&, std::_List_const_iterator<Point*> const&) [77]
-----------------------------------------------
                0.00    0.00       1/10001       convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&) [112]
                0.00    0.00   10000/10001       main [6]
[78]     0.0    0.00    0.00   10001         Point::~Point() [78]
-----------------------------------------------
                0.00    0.00   10000/10000       main [6]
[79]     0.0    0.00    0.00   10000         Point::Point(float, float) [79]
-----------------------------------------------
                0.00    0.00   10000/10000       void std::allocator_traits<std::allocator<std::_List_node<Point*> > >::construct<Point*, Point* const&>(std::allocator<std::_List_node<Point*> >&, Point**, Point* const&) [82]
[80]     0.0    0.00    0.00   10000         void __gnu_cxx::new_allocator<std::_List_node<Point*> >::construct<Point*, Point* const&>(Point**, Point* const&) [80]
                0.00    0.00   10000/40000       Point* const& std::forward<Point* const&>(std::remove_reference<Point* const&>::type&) [30]
                0.00    0.00   10000/20000       operator new(unsigned long, void*) [51]
-----------------------------------------------
                0.00    0.00   10000/10000       void std::allocator_traits<std::allocator<std::_List_node<Point*> > >::construct<Point*, Point*>(std::allocator<std::_List_node<Point*> >&, Point**, Point*&&) [83]
[81]     0.0    0.00    0.00   10000         void __gnu_cxx::new_allocator<std::_List_node<Point*> >::construct<Point*, Point*>(Point**, Point*&&) [81]
                0.00    0.00   10000/40000       Point*&& std::forward<Point*>(std::remove_reference<Point*>::type&) [29]
                0.00    0.00   10000/20000       operator new(unsigned long, void*) [51]
-----------------------------------------------
                0.00    0.00   10000/10000       std::_List_node<Point*>* std::__cxx11::list<Point*, std::allocator<Point*> >::_M_create_node<Point* const&>(Point* const&) [84]
[82]     0.0    0.00    0.00   10000         void std::allocator_traits<std::allocator<std::_List_node<Point*> > >::construct<Point*, Point* const&>(std::allocator<std::_List_node<Point*> >&, Point**, Point* const&) [82]
                0.00    0.00   10000/40000       Point* const& std::forward<Point* const&>(std::remove_reference<Point* const&>::type&) [30]
                0.00    0.00   10000/10000       void __gnu_cxx::new_allocator<std::_List_node<Point*> >::construct<Point*, Point* const&>(Point**, Point* const&) [80]
-----------------------------------------------
                0.00    0.00   10000/10000       std::_List_node<Point*>* std::__cxx11::list<Point*, std::allocator<Point*> >::_M_create_node<Point*>(Point*&&) [85]
[83]     0.0    0.00    0.00   10000         void std::allocator_traits<std::allocator<std::_List_node<Point*> > >::construct<Point*, Point*>(std::allocator<std::_List_node<Point*> >&, Point**, Point*&&) [83]
                0.00    0.00   10000/40000       Point*&& std::forward<Point*>(std::remove_reference<Point*>::type&) [29]
                0.00    0.00   10000/10000       void __gnu_cxx::new_allocator<std::_List_node<Point*> >::construct<Point*, Point*>(Point**, Point*&&) [81]
-----------------------------------------------
                0.00    0.00   10000/10000       void std::__cxx11::list<Point*, std::allocator<Point*> >::_M_insert<Point* const&>(std::_List_iterator<Point*>, Point* const&) [88]
[84]     0.0    0.00    0.00   10000         std::_List_node<Point*>* std::__cxx11::list<Point*, std::allocator<Point*> >::_M_create_node<Point* const&>(Point* const&) [84]
                0.00    0.00   10000/20000       std::__cxx11::_List_base<Point*, std::allocator<Point*> >::_M_get_node() [48]
                0.00    0.00   10000/120008      std::__cxx11::_List_base<Point*, std::allocator<Point*> >::_M_get_Node_allocator() [20]
                0.00    0.00   10000/20000       std::__allocated_ptr<std::allocator<std::_List_node<Point*> > >::__allocated_ptr(std::allocator<std::_List_node<Point*> >&, std::_List_node<Point*>*) [42]
                0.00    0.00   10000/40000       Point* const& std::forward<Point* const&>(std::remove_reference<Point* const&>::type&) [30]
                0.00    0.00   10000/366935      std::_List_node<Point*>::_M_valptr() [12]
                0.00    0.00   10000/10000       void std::allocator_traits<std::allocator<std::_List_node<Point*> > >::construct<Point*, Point* const&>(std::allocator<std::_List_node<Point*> >&, Point**, Point* const&) [82]
                0.00    0.00   10000/20000       std::__allocated_ptr<std::allocator<std::_List_node<Point*> > >::operator=(decltype(nullptr)) [44]
                0.00    0.00   10000/20000       std::__allocated_ptr<std::allocator<std::_List_node<Point*> > >::~__allocated_ptr() [43]
-----------------------------------------------
                0.00    0.00   10000/10000       void std::__cxx11::list<Point*, std::allocator<Point*> >::_M_insert<Point*>(std::_List_iterator<Point*>, Point*&&) [89]
[85]     0.0    0.00    0.00   10000         std::_List_node<Point*>* std::__cxx11::list<Point*, std::allocator<Point*> >::_M_create_node<Point*>(Point*&&) [85]
                0.00    0.00   10000/20000       std::__cxx11::_List_base<Point*, std::allocator<Point*> >::_M_get_node() [48]
                0.00    0.00   10000/120008      std::__cxx11::_List_base<Point*, std::allocator<Point*> >::_M_get_Node_allocator() [20]
                0.00    0.00   10000/20000       std::__allocated_ptr<std::allocator<std::_List_node<Point*> > >::__allocated_ptr(std::allocator<std::_List_node<Point*> >&, std::_List_node<Point*>*) [42]
                0.00    0.00   10000/40000       Point*&& std::forward<Point*>(std::remove_reference<Point*>::type&) [29]
                0.00    0.00   10000/366935      std::_List_node<Point*>::_M_valptr() [12]
                0.00    0.00   10000/10000       void std::allocator_traits<std::allocator<std::_List_node<Point*> > >::construct<Point*, Point*>(std::allocator<std::_List_node<Point*> >&, Point**, Point*&&) [83]
                0.00    0.00   10000/20000       std::__allocated_ptr<std::allocator<std::_List_node<Point*> > >::operator=(decltype(nullptr)) [44]
                0.00    0.00   10000/20000       std::__allocated_ptr<std::allocator<std::_List_node<Point*> > >::~__allocated_ptr() [43]
-----------------------------------------------
                0.00    0.00   10000/10000       std::__cxx11::list<Point*, std::allocator<Point*> >::splice(std::_List_const_iterator<Point*>, std::__cxx11::list<Point*, std::allocator<Point*> >&, std::_List_const_iterator<Point*>) [87]
[86]     0.0    0.00    0.00   10000         std::__cxx11::list<Point*, std::allocator<Point*> >::splice(std::_List_const_iterator<Point*>, std::__cxx11::list<Point*, std::allocator<Point*> >&&, std::_List_const_iterator<Point*>) [86]
                0.00    0.00   30000/30000       std::_List_const_iterator<Point*>::_M_const_cast() const [32]
                0.00    0.00   20000/30008       std::operator==(std::_List_const_iterator<Point*> const&, std::_List_const_iterator<Point*> const&) [31]
                0.00    0.00   10000/163576      std::_List_iterator<Point*>::operator++() [17]
                0.00    0.00   10000/50016       std::_List_const_iterator<Point*>::_List_const_iterator(std::_List_iterator<Point*> const&) [25]
                0.00    0.00   10000/20008       std::__cxx11::list<Point*, std::allocator<Point*> >* std::__addressof<std::__cxx11::list<Point*, std::allocator<Point*> > >(std::__cxx11::list<Point*, std::allocator<Point*> >&) [36]
                0.00    0.00   10000/20008       std::__cxx11::list<Point*, std::allocator<Point*> >::_M_check_equal_allocators(std::__cxx11::list<Point*, std::allocator<Point*> >&) [35]
                0.00    0.00   10000/73116       std::__cxx11::list<Point*, std::allocator<Point*> >::_M_transfer(std::_List_iterator<Point*>, std::_List_iterator<Point*>, std::_List_iterator<Point*>) [22]
                0.00    0.00   10000/40008       std::__cxx11::_List_base<Point*, std::allocator<Point*> >::_M_inc_size(unsigned long) [28]
                0.00    0.00   10000/19994       std::__cxx11::_List_base<Point*, std::allocator<Point*> >::_M_dec_size(unsigned long) [57]
-----------------------------------------------
                0.00    0.00   10000/10000       void std::__cxx11::list<Point*, std::allocator<Point*> >::sort<convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}>(convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}) [122]
[87]     0.0    0.00    0.00   10000         std::__cxx11::list<Point*, std::allocator<Point*> >::splice(std::_List_const_iterator<Point*>, std::__cxx11::list<Point*, std::allocator<Point*> >&, std::_List_const_iterator<Point*>) [87]
                0.00    0.00   10000/20008       std::remove_reference<std::__cxx11::list<Point*, std::allocator<Point*> >&>::type&& std::move<std::__cxx11::list<Point*, std::allocator<Point*> >&>(std::__cxx11::list<Point*, std::allocator<Point*> >&) [37]
                0.00    0.00   10000/10000       std::__cxx11::list<Point*, std::allocator<Point*> >::splice(std::_List_const_iterator<Point*>, std::__cxx11::list<Point*, std::allocator<Point*> >&&, std::_List_const_iterator<Point*>) [86]
-----------------------------------------------
                0.00    0.00   10000/10000       std::__cxx11::list<Point*, std::allocator<Point*> >::push_back(Point* const&) [91]
[88]     0.0    0.00    0.00   10000         void std::__cxx11::list<Point*, std::allocator<Point*> >::_M_insert<Point* const&>(std::_List_iterator<Point*>, Point* const&) [88]
                0.00    0.00   10000/40000       Point* const& std::forward<Point* const&>(std::remove_reference<Point* const&>::type&) [30]
                0.00    0.00   10000/10000       std::_List_node<Point*>* std::__cxx11::list<Point*, std::allocator<Point*> >::_M_create_node<Point* const&>(Point* const&) [84]
                0.00    0.00   10000/40008       std::__cxx11::_List_base<Point*, std::allocator<Point*> >::_M_inc_size(unsigned long) [28]
-----------------------------------------------
                0.00    0.00   10000/10000       std::__cxx11::list<Point*, std::allocator<Point*> >::push_back(Point*&&) [90]
[89]     0.0    0.00    0.00   10000         void std::__cxx11::list<Point*, std::allocator<Point*> >::_M_insert<Point*>(std::_List_iterator<Point*>, Point*&&) [89]
                0.00    0.00   10000/40000       Point*&& std::forward<Point*>(std::remove_reference<Point*>::type&) [29]
                0.00    0.00   10000/10000       std::_List_node<Point*>* std::__cxx11::list<Point*, std::allocator<Point*> >::_M_create_node<Point*>(Point*&&) [85]
                0.00    0.00   10000/40008       std::__cxx11::_List_base<Point*, std::allocator<Point*> >::_M_inc_size(unsigned long) [28]
-----------------------------------------------
                0.00    0.00   10000/10000       main [6]
[90]     0.0    0.00    0.00   10000         std::__cxx11::list<Point*, std::allocator<Point*> >::push_back(Point*&&) [90]
                0.00    0.00   10000/10000       std::remove_reference<Point*&>::type&& std::move<Point*&>(Point*&) [92]
                0.00    0.00   10000/89828       std::__cxx11::list<Point*, std::allocator<Point*> >::end() [21]
                0.00    0.00   10000/10000       void std::__cxx11::list<Point*, std::allocator<Point*> >::_M_insert<Point*>(std::_List_iterator<Point*>, Point*&&) [89]
-----------------------------------------------
                0.00    0.00   10000/10000       convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&) [112]
[91]     0.0    0.00    0.00   10000         std::__cxx11::list<Point*, std::allocator<Point*> >::push_back(Point* const&) [91]
                0.00    0.00   10000/89828       std::__cxx11::list<Point*, std::allocator<Point*> >::end() [21]
                0.00    0.00   10000/10000       void std::__cxx11::list<Point*, std::allocator<Point*> >::_M_insert<Point* const&>(std::_List_iterator<Point*>, Point* const&) [88]
-----------------------------------------------
                0.00    0.00   10000/10000       std::__cxx11::list<Point*, std::allocator<Point*> >::push_back(Point*&&) [90]
[92]     0.0    0.00    0.00   10000         std::remove_reference<Point*&>::type&& std::move<Point*&>(Point*&) [92]
-----------------------------------------------
                0.00    0.00    9999/9999        std::_List_iterator<Point*> std::__min_element<std::_List_iterator<Point*>, __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}> >(std::_List_iterator<Point*>, std::_List_iterator<Point*>, __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}>) [127]
[93]     0.0    0.00    0.00    9999         bool __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}>::operator()<std::_List_iterator<Point*>, std::_List_iterator<Point*> >(std::_List_iterator<Point*>, std::_List_iterator<Point*>) [93]
                0.00    0.00   19998/326935      std::_List_iterator<Point*>::operator*() const [13]
                0.00    0.00    9999/9999        convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}::operator()(Point*, Point*) const [94]
-----------------------------------------------
                0.00    0.00    9999/9999        bool __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}>::operator()<std::_List_iterator<Point*>, std::_List_iterator<Point*> >(std::_List_iterator<Point*>, std::_List_iterator<Point*>) [93]
[94]     0.0    0.00    0.00    9999         convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}::operator()(Point*, Point*) const [94]
                0.00    0.00   39990/613850      Point::getY() const [8]
                0.00    0.00     188/574048      Point::getX() const [9]
-----------------------------------------------
                0.00    0.00    9994/9994        std::__cxx11::list<Point*, std::allocator<Point*> >::pop_back() [96]
[95]     0.0    0.00    0.00    9994         std::__cxx11::list<Point*, std::allocator<Point*> >::_M_erase(std::_List_iterator<Point*>) [95]
                0.00    0.00    9994/19994       std::__cxx11::_List_base<Point*, std::allocator<Point*> >::_M_dec_size(unsigned long) [57]
                0.00    0.00    9994/366935      std::_List_node<Point*>::_M_valptr() [12]
                0.00    0.00    9994/120008      std::__cxx11::_List_base<Point*, std::allocator<Point*> >::_M_get_Node_allocator() [20]
                0.00    0.00    9994/20000       void std::allocator_traits<std::allocator<std::_List_node<Point*> > >::destroy<Point*>(std::allocator<std::_List_node<Point*> >&, Point**) [46]
                0.00    0.00    9994/20000       std::__cxx11::_List_base<Point*, std::allocator<Point*> >::_M_put_node(std::_List_node<Point*>*) [49]
-----------------------------------------------
                0.00    0.00    9994/9994        convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&) [112]
[96]     0.0    0.00    0.00    9994         std::__cxx11::list<Point*, std::allocator<Point*> >::pop_back() [96]
                0.00    0.00    9994/169843      std::_List_iterator<Point*>::_List_iterator(std::__detail::_List_node_base*) [16]
                0.00    0.00    9994/9994        std::__cxx11::list<Point*, std::allocator<Point*> >::_M_erase(std::_List_iterator<Point*>) [95]
-----------------------------------------------
                0.00    0.00      68/68          std::allocator<std::_List_node<Point*> >::~allocator() [98]
[97]     0.0    0.00    0.00      68         __gnu_cxx::new_allocator<std::_List_node<Point*> >::~new_allocator() [97]
-----------------------------------------------
                0.00    0.00      68/68          std::__cxx11::_List_base<Point*, std::allocator<Point*> >::_List_impl::~_List_impl() [99]
[98]     0.0    0.00    0.00      68         std::allocator<std::_List_node<Point*> >::~allocator() [98]
                0.00    0.00      68/68          __gnu_cxx::new_allocator<std::_List_node<Point*> >::~new_allocator() [97]
-----------------------------------------------
                0.00    0.00      68/68          std::__cxx11::_List_base<Point*, std::allocator<Point*> >::~_List_base() [101]
[99]     0.0    0.00    0.00      68         std::__cxx11::_List_base<Point*, std::allocator<Point*> >::_List_impl::~_List_impl() [99]
                0.00    0.00      68/68          std::allocator<std::_List_node<Point*> >::~allocator() [98]
-----------------------------------------------
                0.00    0.00      68/68          std::__cxx11::_List_base<Point*, std::allocator<Point*> >::~_List_base() [101]
[100]    0.0    0.00    0.00      68         std::__cxx11::_List_base<Point*, std::allocator<Point*> >::_M_clear() [100]
                0.00    0.00   10006/366935      std::_List_node<Point*>::_M_valptr() [12]
                0.00    0.00   10006/120008      std::__cxx11::_List_base<Point*, std::allocator<Point*> >::_M_get_Node_allocator() [20]
                0.00    0.00   10006/20000       void std::allocator_traits<std::allocator<std::_List_node<Point*> > >::destroy<Point*>(std::allocator<std::_List_node<Point*> >&, Point**) [46]
                0.00    0.00   10006/20000       std::__cxx11::_List_base<Point*, std::allocator<Point*> >::_M_put_node(std::_List_node<Point*>*) [49]
-----------------------------------------------
                0.00    0.00      68/68          std::__cxx11::list<Point*, std::allocator<Point*> >::~list() [102]
[101]    0.0    0.00    0.00      68         std::__cxx11::_List_base<Point*, std::allocator<Point*> >::~_List_base() [101]
                0.00    0.00      68/68          std::__cxx11::_List_base<Point*, std::allocator<Point*> >::_M_clear() [100]
                0.00    0.00      68/68          std::__cxx11::_List_base<Point*, std::allocator<Point*> >::_List_impl::~_List_impl() [99]
-----------------------------------------------
                0.00    0.00       1/68          convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&) [112]
                0.00    0.00       2/68          main [6]
                0.00    0.00      65/68          void std::__cxx11::list<Point*, std::allocator<Point*> >::sort<convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}>(convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}) [122]
[102]    0.0    0.00    0.00      68         std::__cxx11::list<Point*, std::allocator<Point*> >::~list() [102]
                0.00    0.00      68/68          std::__cxx11::_List_base<Point*, std::allocator<Point*> >::~_List_base() [101]
-----------------------------------------------
                0.00    0.00       1/68          std::__detail::_List_node_header::_List_node_header(std::__detail::_List_node_header&&) [125]
                0.00    0.00      67/68          std::__detail::_List_node_header::_List_node_header() [109]
[103]    0.0    0.00    0.00      68         std::__detail::_List_node_header::_M_init() [103]
-----------------------------------------------
                0.00    0.00      67/67          std::allocator<std::_List_node<Point*> >::allocator() [105]
[104]    0.0    0.00    0.00      67         __gnu_cxx::new_allocator<std::_List_node<Point*> >::new_allocator() [104]
-----------------------------------------------
                0.00    0.00      67/67          std::__cxx11::_List_base<Point*, std::allocator<Point*> >::_List_impl::_List_impl() [106]
[105]    0.0    0.00    0.00      67         std::allocator<std::_List_node<Point*> >::allocator() [105]
                0.00    0.00      67/67          __gnu_cxx::new_allocator<std::_List_node<Point*> >::new_allocator() [104]
-----------------------------------------------
                0.00    0.00      67/67          std::__cxx11::_List_base<Point*, std::allocator<Point*> >::_List_base() [107]
[106]    0.0    0.00    0.00      67         std::__cxx11::_List_base<Point*, std::allocator<Point*> >::_List_impl::_List_impl() [106]
                0.00    0.00      67/67          std::__detail::_List_node_header::_List_node_header() [109]
                0.00    0.00      67/67          std::allocator<std::_List_node<Point*> >::allocator() [105]
-----------------------------------------------
                0.00    0.00      67/67          std::__cxx11::list<Point*, std::allocator<Point*> >::list() [108]
[107]    0.0    0.00    0.00      67         std::__cxx11::_List_base<Point*, std::allocator<Point*> >::_List_base() [107]
                0.00    0.00      67/67          std::__cxx11::_List_base<Point*, std::allocator<Point*> >::_List_impl::_List_impl() [106]
-----------------------------------------------
                0.00    0.00       1/67          convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&) [112]
                0.00    0.00       1/67          main [6]
